Mem_used,Mem_free,Mem_total,Mem_Disp,Date,Time,Elapsed_time,trend,seasonal,residual,Aging_Label
1576596,2974204,7088316,5268808,2022-12-27,10:01:49,44765,1584618.620720626,738.8962505344837,-8761.516971160658,1.0
1584032,2966756,7088316,5261304,2022-12-27,10:01:54,44770,1584620.6361023022,3786.6437686462195,-4375.279870948521,1.0
1583376,2967400,7088316,5261948,2022-12-27,10:01:59,44775,1584622.6731965987,2780.928718346224,-4027.6019149448257,1.0
1581804,2968956,7088316,5263520,2022-12-27,10:02:05,44780,1584624.7320224978,-959.3031507108883,-1861.4288717869204,1.0
1583184,2967564,7088316,5262136,2022-12-27,10:02:10,44785,1584626.8125983973,98.9600497670197,-1541.772648164304,1.0
1583980,2966752,7088316,5261332,2022-12-27,10:02:15,44790,1584628.9149421607,373.8571609794744,-1022.7721031401306,1.0
1584084,2966632,7088316,5261228,2022-12-27,10:02:20,44795,1584631.0390714065,390.26055879091655,-937.2996301974636,1.0
1577236,2973464,7088316,5268076,2022-12-27,10:02:25,44800,1584633.185003299,-1161.8347459025172,-6235.350257396465,1.0
1581948,2968740,7088316,5263364,2022-12-27,10:02:30,44805,1584635.3527545296,949.4382693487292,-3636.7910238783807,1.0
1580588,2970084,7088316,5264724,2022-12-27,10:02:35,44810,1584637.5423412302,1989.3734937724678,-6038.91583500267,1.0
1583444,2967220,7088316,5261884,2022-12-27,10:02:40,44815,1584639.7537790479,2893.118389779802,-4088.872168827569,1.0
1582592,2968044,7088316,5262728,2022-12-27,10:02:45,44820,1584641.9870830853,1752.714151596044,-3802.701234681299,1.0
1574116,2976500,7088316,5271204,2022-12-27,10:02:50,44825,1584644.2422680303,-1535.703326087324,-8992.538941943087,1.0
1577940,2972668,7088316,5267380,2022-12-27,10:02:55,44830,1584646.519348026,447.76466268760834,-7154.284010713687,1.0
1583144,2967452,7088316,5262176,2022-12-27,10:03:00,44835,1584648.8183373788,1517.5733858957567,-3022.391723274486,1.0
1581680,2968880,7088316,5263632,2022-12-27,10:03:05,44840,1584651.1392500263,1059.0547179618823,-4030.193967988249,1.0
1587020,2963520,7088316,5258288,2022-12-27,10:03:10,44845,1584653.4820999857,1922.30531383891,444.2125861754175,1.0
1589540,2960988,7088316,5255768,2022-12-27,10:03:15,44850,1584655.8469010252,2078.190401745114,2805.962697229814,1.0
1582496,2968012,7088316,5262812,2022-12-27,10:03:20,44855,1584658.2336669813,407.4332759334694,-2569.666942914715,1.0
1586652,2963844,7088316,5258656,2022-12-27,10:03:25,44860,1584660.642411256,1065.5468970819884,925.8106916621327,1.0
1588608,2961880,7088316,5256700,2022-12-27,10:03:30,44865,1584663.073147405,2557.095441703942,1387.8314108911436,1.0
1585020,2965448,7088316,5260288,2022-12-27,10:03:35,44870,1584665.5258886577,-682.3364769376013,1036.8105882799719,1.0
1583452,2967004,7088316,5261856,2022-12-27,10:03:40,44875,1584668.0006481411,-526.6233793999758,-689.3772687411401,1.0
1584156,2966288,7088316,5261204,2022-12-27,10:03:45,44880,1584670.4974389,-1362.5946094947376,848.0971705948468,1.0
1585052,2965376,7088316,5260312,2022-12-27,10:03:50,44885,1584673.0162735917,165.1717689519043,213.81195745640434,1.0
1588916,2961492,7088316,5256448,2022-12-27,10:03:55,44890,1584675.557164636,1645.824939707114,2594.617895656964,1.0
1585476,2964924,7088316,5259892,2022-12-27,10:04:00,44895,1584678.1201244586,1661.2455498394686,-863.3656742980238,1.0
1579748,2970636,7088316,5265684,2022-12-27,10:04:05,44900,1584680.7051651184,-2432.001582223236,-2500.703582895221,1.0
1582620,2967752,7088316,5262812,2022-12-27,10:04:10,44905,1584683.3122987035,-1594.981617729981,-468.330680973595,1.0
1583560,2966800,7088316,5261872,2022-12-27,10:04:15,44910,1584685.9415368363,-419.49033511781863,-706.4512017185334,1.0
1574788,2975556,7088316,5270644,2022-12-27,10:04:20,44915,1584688.5928908878,-3671.323600328167,-6229.269290559692,1.0
1577328,2973008,7088316,5268104,2022-12-27,10:04:25,44920,1584691.2663721335,-1632.639276541611,-5730.627095591975,1.0
1577516,2972804,7088316,5267916,2022-12-27,10:04:30,44925,1584693.9619912615,-1550.7033914603448,-5627.258599801222,1.0
1578084,2972220,7088316,5267348,2022-12-27,10:04:36,44930,1584696.6797591755,-1335.3835219062519,-5277.296237269184,1.0
1575316,2974972,7088316,5270116,2022-12-27,10:04:41,44935,1584699.4196861207,-2808.0031401710044,-6575.4165459496435,1.0
1587276,2963004,7088316,5258160,2022-12-27,10:04:46,44940,1584702.1817822861,-607.6616291806466,3181.4798468945082,1.0
1585856,2964404,7088316,5259576,2022-12-27,10:04:51,44945,1584704.9660576845,-1536.954703171806,2687.988645487232,1.0
1582340,2967908,7088316,5263080,2022-12-27,10:04:56,44950,1584707.7725217617,-1860.0444556969148,-507.728066064883,1.0
1583048,2967120,7088316,5262368,2022-12-27,10:05:01,44955,1584710.6011839043,-1375.0682695203368,-287.5329143840354,1.0
1581900,2968256,7088316,5263516,2022-12-27,10:05:06,44960,1584713.4520530552,-2117.9036700921292,-695.5483829630539,1.0
1583956,2966188,7088316,5261456,2022-12-27,10:05:11,44965,1584716.325138092,-1958.9632142063476,1198.6380761142354,1.0
1579408,2970728,7088316,5266000,2022-12-27,10:05:16,44970,1584719.2204473135,-4923.120503424753,-388.09994388883933,1.0
1586872,2963244,7088316,5258536,2022-12-27,10:05:21,44975,1584722.1379889646,-706.5246195847229,2856.386630620109,1.0
1586536,2963564,7088316,5258872,2022-12-27,10:05:26,44980,1584725.0777708455,-1458.2356476192174,3269.1578767737374,1.0
1585904,2964188,7088316,5259504,2022-12-27,10:05:31,44985,1584728.0398005086,400.5831665161311,775.3770329752006,1.0
1589104,2960968,7088316,5256252,2022-12-27,10:05:36,44990,1584731.024085225,-1012.3454808374447,5385.321395612322,1.0
1587196,2962864,7088316,5258204,2022-12-27,10:05:41,44995,1584734.0306321133,935.176213555779,1526.7931543309242,1.0
1583116,2966932,7088316,5262284,2022-12-27,10:05:46,45000,1584737.0594478522,1620.5848025392513,-3241.644250391517,1.0
1583108,2966928,7088316,5262292,2022-12-27,10:05:51,45005,1584740.1105388424,-1682.2161938869112,50.105655044550076,1.0
1579092,2970928,7088316,5266312,2022-12-27,10:05:56,45010,1584743.1839110884,-1080.1706000570096,-4571.0133110312745,1.0
1585216,2964792,7088316,5260252,2022-12-27,10:06:01,45015,1584746.2795702838,353.88736838668655,115.83306132955477,1.0
1583984,2966008,7088316,5261480,2022-12-27,10:06:06,45020,1584749.397521662,-598.7698130040401,-166.62770865811035,1.0
1590668,2959308,7088316,5254796,2022-12-27,10:06:11,45025,1584752.5377701686,1196.2657448252803,4719.196485006018,1.0
1587476,2962472,7088316,5257980,2022-12-27,10:06:16,45030,1584755.700320462,-1468.0622792243848,4188.361958762398,1.0
1585392,2964544,7088316,5260060,2022-12-27,10:06:21,45035,1584758.885176542,-739.7416315326709,1372.8564549908042,1.0
1587432,2962488,7088316,5257956,2022-12-27,10:06:26,45040,1584762.092342132,503.5138026350162,2166.3938552329782,1.0
1590076,2959832,7088316,5255312,2022-12-27,10:06:31,45045,1584765.3218205248,1318.4124390158936,3992.265740459319,1.0
1589420,2960472,7088316,5255972,2022-12-27,10:06:36,45050,1584768.5736146667,-17.59154788912126,4669.017933222465,1.0
1587148,2962732,7088316,5258240,2022-12-27,10:06:41,45055,1584771.847727019,1371.6267091593506,1004.5255638214294,1.0
1585816,2964044,7088316,5259648,2022-12-27,10:06:46,45060,1584775.1441596223,2440.245787740756,-1399.3899473629426,1.0
1581148,2968704,7088316,5264316,2022-12-27,10:06:51,45065,1584778.4629145353,782.159230497631,-4412.622145032976,1.0
1580412,2969424,7088316,5265052,2022-12-27,10:06:56,45070,1584781.8039932996,1657.6437872579875,-6027.447780557675,1.0
1584264,2965552,7088316,5261200,2022-12-27,10:07:01,45075,1584785.1673973142,331.76882082213376,-852.9362181364559,1.0
1578572,2971228,7088316,5266888,2022-12-27,10:07:07,45080,1584788.553127704,-537.5696754645422,-5678.983452239307,1.0
1575540,2974248,7088316,5269924,2022-12-27,10:07:12,45085,1584791.961185424,-2766.368375237803,-6485.592810186092,1.0
1578376,2971400,7088316,5267088,2022-12-27,10:07:17,45090,1584795.3915708605,-1967.4496490216347,-4451.941921838792,1.0
1574168,2975592,7088316,5271300,2022-12-27,10:07:22,45095,1584798.8442844818,-956.7956415145551,-9674.048642967362,1.0
1577156,2972592,7088316,5268312,2022-12-27,10:07:27,45100,1584802.3193265104,-117.2839505382468,-7529.035375972278,1.0
1573688,2976044,7088316,5271780,2022-12-27,10:07:32,45105,1584805.8166968636,-3534.2300541382933,-7583.586642725393,1.0
1576960,2972760,7088316,5268372,2022-12-27,10:07:37,45110,1584809.336395347,-664.3510611985812,-7184.985334148398,1.0
1579900,2969804,7088316,5265432,2022-12-27,10:07:42,45115,1584812.878421478,582.105074672502,-5494.9834961504675,1.0
1574976,2974716,7088316,5270356,2022-12-27,10:07:47,45120,1584816.442774595,-1121.7565740265459,-8718.686200568452,1.0
1579152,2970524,7088316,5266180,2022-12-27,10:07:52,45125,1584820.0294539086,-1447.9220613274078,-4220.10739258118,1.0
1577028,2972636,7088316,5268304,2022-12-27,10:07:57,45130,1584823.6384584953,-1843.2551563471582,-5952.383302148199,1.0
1586164,2963484,7088316,5259232,2022-12-27,10:08:02,45135,1584827.2697873518,-31.446783790077603,1368.1769964382984,1.0
1584276,2965356,7088316,5261120,2022-12-27,10:08:07,45140,1584830.9234393265,361.99094218007133,-916.91438150662,1.0
1587880,2961740,7088316,5257528,2022-12-27,10:08:12,45145,1584834.599412844,1163.5471911154132,1881.8533960406203,1.0
1582680,2966928,7088316,5262732,2022-12-27,10:08:17,45150,1584838.2977057379,673.5988982362322,-2831.896603974048,1.0
1579472,2970120,7088316,5265940,2022-12-27,10:08:22,45155,1584842.0183153134,215.6150881178935,-5585.633403431391,1.0
1579220,2970360,7088316,5266128,2022-12-27,10:08:27,45160,1584845.7612383808,688.3995482645588,-6314.160786645254,1.0
1576476,2973092,7088316,5268868,2022-12-27,10:08:32,45165,1584849.52647133,1731.6950184908228,-10105.221489820862,1.0
1582668,2966884,7088316,5262668,2022-12-27,10:08:37,45170,1584853.3140098744,2615.3715270345324,-4800.685536908917,1.0
1586108,2963428,7088316,5259232,2022-12-27,10:08:42,45175,1584857.1238493298,2784.0639701433042,-1533.1878194729798,1.0
1585720,2963804,7088316,5259612,2022-12-27,10:08:47,45180,1584860.9559844616,1277.2982626922276,-418.25424715387635,1.0
1580924,2968584,7088316,5264408,2022-12-27,10:08:52,45185,1584864.810409808,641.2076452897397,-4582.0180550978985,1.0
1580260,2969236,7088316,5265072,2022-12-27,10:08:57,45190,1584868.6871193333,-268.4244729940892,-4340.262646339135,1.0
1579268,2970212,7088316,5266056,2022-12-27,10:09:02,45195,1584872.5861066564,628.4737944540257,-6233.059901110362,1.0
1579492,2969976,7088316,5265832,2022-12-27,10:09:07,45200,1584876.5073651015,1549.948281354472,-6934.455646455986,1.0
1576536,2972912,7088316,5268788,2022-12-27,10:09:12,45205,1584880.4508875457,-223.3878218903389,-8121.063065655297,1.0
1581940,2967496,7088316,5263388,2022-12-27,10:09:17,45210,1584884.4166666684,231.18828376550454,-3175.60495043383,1.0
1581024,2968396,7088316,5264300,2022-12-27,10:09:22,45215,1584888.4046947798,778.6562789148414,-4643.060973694548,1.0
1578528,2970876,7088316,5266792,2022-12-27,10:09:27,45220,1584892.4149637197,770.1264000553788,-7134.541363775032,1.0
1577636,2971756,7088316,5267736,2022-12-27,10:09:32,45225,1584896.4474650887,1809.6001648867896,-9070.047629975481,1.0
1579076,2970300,7088316,5266296,2022-12-27,10:09:37,45230,1584900.5021901848,1025.3473214718701,-6849.849511656677,1.0
1581524,2967840,7088316,5263780,2022-12-27,10:09:42,45235,1584904.5791298167,-1330.6226187186012,-2049.956511098193,1.0
1581780,2967572,7088316,5263552,2022-12-27,10:09:47,45240,1584908.6782744217,892.6495734647314,-4021.327847886365,1.0
1580232,2969104,7088316,5265100,2022-12-27,10:09:53,45245,1584912.7996142844,540.1322004516244,-5220.931814735988,1.0
1587216,2962104,7088316,5258116,2022-12-27,10:09:58,45250,1584916.9431392448,1929.6427762587537,369.41408449644223,1.0
1581704,2967592,7088316,5263692,2022-12-27,10:10:03,45255,1584921.10883876,11.57757879251156,-3228.6864175526425,1.0
1579188,2970108,7088316,5266216,2022-12-27,10:10:08,45260,1584925.2967022266,-22.37334125987924,-5714.9233609668445,1.0
1582420,2966860,7088316,5262920,2022-12-27,10:10:13,45265,1584929.5067187042,-94.20703661147279,-2415.299682092853,1.0
1582140,2967128,7088316,5263200,2022-12-27,10:10:18,45270,1584933.7388773928,826.9375207114749,-3620.6763981042895,1.0
1578980,2970272,7088316,5266360,2022-12-27,10:10:23,45275,1584937.993167004,343.8067612008065,-6301.799928204855,1.0
1579344,2969896,7088316,5265996,2022-12-27,10:10:28,45280,1584942.2695762897,1033.528513732789,-6631.798090022523,1.0
1581192,2968028,7088316,5264148,2022-12-27,10:10:33,45285,1584946.5680934102,835.9693348967523,-4590.537428306881,1.0
1583416,2965792,7088316,5261928,2022-12-27,10:10:38,45290,1584950.888706633,751.5706358061035,-2286.4593424389604,1.0
1579096,2970096,7088316,5266252,2022-12-27,10:10:43,45295,1584955.2314040214,-705.225034554464,-5154.006369466893,1.0
1582716,2966464,7088316,5262632,2022-12-27,10:10:48,45300,1584959.5961734059,390.56258820101465,-2634.1587616067845,1.0
1582040,2967128,7088316,5263300,2022-12-27,10:10:53,45305,1584963.983002331,-1498.00941500151,-1425.9735873294994,1.0
1583596,2965556,7088316,5261748,2022-12-27,10:10:58,45310,1584968.3918780533,-818.9223714131772,-553.4695066402201,1.0
1581184,2967952,7088316,5264140,2022-12-27,10:11:03,45315,1584972.8227873193,-1300.6183320811112,-2488.2044552383013,1.0
1581476,2967648,7088316,5263852,2022-12-27,10:11:08,45320,1584977.2757169085,1606.6490317923285,-5107.924748700811,1.0
1580172,2968940,7088316,5265156,2022-12-27,10:11:13,45325,1584981.75065321,1494.6325549877508,-6304.383208197774,1.0
1579044,2970052,7088316,5266284,2022-12-27,10:11:18,45330,1584986.2475828126,529.5455919005835,-6471.7931747131515,1.0
1586940,2962144,7088316,5258388,2022-12-27,10:11:23,45335,1584990.7664925528,2292.3911050354136,-343.1575975881424,1.0
1585376,2963692,7088316,5259952,2022-12-27,10:11:28,45340,1584995.3073692005,767.796114286541,-387.1034834871534,1.0
1586604,2962452,7088316,5258724,2022-12-27,10:11:33,45345,1584999.870199572,3486.2054447832707,-1882.0756443552673,1.0
1590692,2958352,7088316,5254640,2022-12-27,10:11:38,45350,1585004.4549701593,4215.893571746158,1471.651458094595,1.0
1588868,2960160,7088316,5256464,2022-12-27,10:11:43,45355,1585009.0616671853,3160.403682238095,698.5346505765337,1.0
1588028,2960984,7088316,5257308,2022-12-27,10:11:48,45360,1585013.6902762307,2860.1684357162194,154.14128805301152,1.0
1589580,2959416,7088316,5255748,2022-12-27,10:11:53,45365,1585018.3407826482,3246.948077682759,1314.7111396689434,1.0
1585128,2963856,7088316,5260200,2022-12-27,10:11:58,45370,1585023.013171397,-1943.9114243548183,2048.898252957966,1.0
1582200,2966768,7088316,5263128,2022-12-27,10:12:03,45375,1585027.7074268805,-1847.0271971252334,-980.6802297553513,1.0
1585360,2963596,7088316,5259960,2022-12-27,10:12:08,45380,1585032.4235334534,818.1184335251736,-490.54196697846055,1.0
1588960,2959980,7088316,5256356,2022-12-27,10:12:13,45385,1585037.1614747294,2902.7139511577234,1020.1245741129387,1.0
1589836,2959092,7088316,5255480,2022-12-27,10:12:18,45390,1585041.9212343723,4763.01171697332,31.06704865442589,1.0
1587720,2961196,7088316,5257596,2022-12-27,10:12:23,45395,1585046.7027958776,2289.100510741285,384.1966933810618,1.0
1582436,2966464,7088316,5262892,2022-12-27,10:12:29,45400,1585051.5061425685,-996.3092373190832,-1619.196905249497,1.0
1583424,2965464,7088316,5261904,2022-12-27,10:12:34,45405,1585056.3312578544,-1220.0464607386114,-412.2847971157171,1.0
1577576,2971296,7088316,5267820,2022-12-27,10:12:39,45410,1585061.1781246797,-2643.271136154147,-4841.90698852553,1.0
1580816,2968044,7088316,5264588,2022-12-27,10:12:44,45415,1585066.0467260154,-1476.4454735082445,-2773.6012525071856,1.0
1581224,2967620,7088316,5264176,2022-12-27,10:12:49,45420,1585070.9370445888,-212.24007616921122,-3634.69696841971,1.0
1584584,2964244,7088316,5260816,2022-12-27,10:12:54,45425,1585075.8490629015,-1743.7737846503342,1251.924721748801,1.0
1587836,2960980,7088316,5257572,2022-12-27,10:12:59,45430,1585080.7827634558,591.738518142793,2163.4787184013985,1.0
1582180,2966624,7088316,5263228,2022-12-27,10:13:04,45435,1585085.7381285138,835.3001454418898,-3741.0382739556953,1.0
1580168,2968616,7088316,5265236,2022-12-27,10:13:09,45440,1585090.7151399963,469.15531902294634,-5391.8704590192065,1.0
1587944,2960828,7088316,5257460,2022-12-27,10:13:14,45445,1585095.7137799722,1613.952765223431,1234.333454804495,1.0
1585940,2962816,7088316,5259460,2022-12-27,10:13:19,45450,1585100.7340301105,1853.6001195950585,-1014.3341497054789,1.0
1581364,2967376,7088316,5264036,2022-12-27,10:13:24,45455,1585105.7758720429,2224.259419443476,-5966.03529148642,1.0
1582616,2966112,7088316,5262784,2022-12-27,10:13:29,45460,1585110.8392870896,-763.853120776059,-1730.9861663135234,1.0
1583792,2964928,7088316,5261608,2022-12-27,10:13:34,45465,1585115.9242564025,-178.8103183820198,-1145.1139380205423,1.0
1584772,2963928,7088316,5260696,2022-12-27,10:13:39,45470,1585121.0307606703,-1462.881655963444,1113.850895293057,1.0
1588140,2960548,7088316,5257312,2022-12-27,10:13:44,45475,1585126.1587802004,-526.3748930157682,3540.2161128153093,1.0
1585496,2963176,7088316,5259960,2022-12-27,10:13:49,45480,1585131.3082947836,437.57041666458935,-72.87871144828387,1.0
1585820,2962840,7088316,5259636,2022-12-27,10:13:54,45485,1585136.4792839028,1367.5221573539484,-684.0014412568416,1.0
1588332,2960312,7088316,5257276,2022-12-27,10:13:59,45490,1585141.6717265376,990.4404938056995,2199.887779656565,1.0
1582248,2966384,7088316,5263360,2022-12-27,10:14:04,45495,1585146.8856017424,340.7363515409238,-3239.6219532834366,1.0
1582900,2965716,7088316,5262728,2022-12-27,10:14:09,45500,1585152.120888272,1423.114005784796,-3675.2348940568045,1.0
1581064,2967540,7088316,5264552,2022-12-27,10:14:14,45505,1585157.3775647876,3.7658066946323885,-4097.14337148238,1.0
1583860,2964732,7088316,5261756,2022-12-27,10:14:19,45510,1585162.6556096906,305.62729584465416,-1608.2829055353068,1.0
1581972,2966604,7088316,5263644,2022-12-27,10:14:24,45515,1585167.9550008667,1341.1557571083579,-4537.110757975141,1.0
1583720,2964844,7088316,5261896,2022-12-27,10:14:29,45520,1585173.27571611,2530.4914058491618,-3983.767121959012,1.0
1582768,2965780,7088316,5262812,2022-12-27,10:14:34,45525,1585178.6177329635,3901.0067011203114,-6311.624434083933,1.0
1585352,2963184,7088316,5260228,2022-12-27,10:14:39,45530,1585183.98102921,2502.0993963558462,-2334.0804255658295,1.0
1582660,2965868,7088316,5262920,2022-12-27,10:14:44,45535,1585189.3655823532,2574.1978344704517,-5103.563416823745,1.0
1587396,2961112,7088316,5258184,2022-12-27,10:14:49,45540,1585194.7713697683,5534.151988465144,-3332.9233582334127,1.0
1584132,2964364,7088316,5261448,2022-12-27,10:14:54,45545,1585200.1983683957,2297.162071307077,-3365.3604397028685,1.0
1581160,2967304,7088316,5264420,2022-12-27,10:15:00,45550,1585205.6465551422,-64.92426326889924,-3980.7222918733023,1.0
1582060,2966392,7088316,5263540,2022-12-27,10:15:05,45555,1585211.115906677,860.924890106222,-4012.040796783287,1.0
1585952,2962488,7088316,5259648,2022-12-27,10:15:10,45560,1585216.6063998034,3664.2238081664586,-2928.8302079699934,1.0
1586120,2962316,7088316,5259480,2022-12-27,10:15:15,45565,1585222.1180110343,2326.1803186643915,-1428.2983296986204,1.0
1576360,2972060,7088316,5269240,2022-12-27,10:15:20,45570,1585227.6507166356,-505.7970591439432,-8361.853657491738,1.0
1571524,2976884,7088316,5274076,2022-12-27,10:15:25,45575,1585233.2044926917,-3624.1259259854205,-10085.078566706274,1.0
1574560,2973832,7088316,5271040,2022-12-27,10:15:30,45580,1585238.7793152276,-1900.7764039250962,-8778.002911302494,1.0
1576720,2971656,7088316,5268884,2022-12-27,10:15:35,45585,1585244.3751598252,-1251.2685107392026,-7273.106649085879,1.0
1581540,2966828,7088316,5264072,2022-12-27,10:15:40,45590,1585249.9920020737,314.60836760810406,-4024.600369681837,1.0
1576820,2971532,7088316,5268760,2022-12-27,10:15:45,45595,1585255.6298171692,-2375.32898147902,-6060.300835690228,1.0
1579216,2969108,7088316,5266288,2022-12-27,10:15:50,45600,1585261.2885801864,24.95570923868378,-6070.244289425202,1.0
1569840,2978484,7088316,5275664,2022-12-27,10:15:55,45605,1585266.9682660871,-1172.208118311511,-14254.760147775523,1.0
1574008,2974288,7088316,5271484,2022-12-27,10:16:00,45610,1585272.6688497113,264.78883429804694,-11529.457684009336,1.0
1577444,2970748,7088316,5268032,2022-12-27,10:16:05,45615,1585278.3903060777,2023.7565277875206,-9858.146833865205,1.0
1581200,2966992,7088316,5264312,2022-12-27,10:16:10,45620,1585284.132610195,1409.3626534364662,-5493.495263631456,1.0
1578720,2969440,7088316,5266792,2022-12-27,10:16:15,45625,1585289.8957370045,1181.300182286995,-7751.195919291349,1.0
1570820,2977328,7088316,5274692,2022-12-27,10:16:20,45630,1585295.6796616677,-856.9025755083519,-13618.777086159214,1.0
1575728,2972404,7088316,5269780,2022-12-27,10:16:25,45635,1585301.4843592506,1261.2691678278525,-10834.753527078545,1.0
1580020,2968100,7088316,5265484,2022-12-27,10:16:30,45640,1585307.309804984,1089.5567839514474,-6376.866588935256,1.0
1574916,2973192,7088316,5270596,2022-12-27,10:16:35,45645,1585313.1559742829,-1779.5941704032364,-8617.561803879682,1.0
1571696,2976396,7088316,5273804,2022-12-27,10:16:40,45650,1585319.022842523,-1107.6421251135241,-12515.380717409309,1.0
1572484,2975596,7088316,5272996,2022-12-27,10:16:45,45655,1585324.9103855318,-3058.2624809254203,-9782.647904606303,1.0
1569560,2978500,7088316,5275904,2022-12-27,10:16:50,45660,1585330.8185794868,-2726.5729386071575,-13044.24564087973,1.0
1581476,2966572,7088316,5264000,2022-12-27,10:16:55,45665,1585336.7474009173,2450.3583101837335,-6311.105711101089,1.0
1578508,2969524,7088316,5266964,2022-12-27,10:17:00,45670,1585342.6968263872,-1908.364096408562,-4926.33272997872,1.0
1576180,2971840,7088316,5269284,2022-12-27,10:17:05,45675,1585348.6668325008,-1100.6975890181034,-8067.969243482687,1.0
1582848,2965156,7088316,5262688,2022-12-27,10:17:10,45680,1585354.6573958632,999.6286046411627,-3506.2860005043913,1.0
1584500,2963492,7088316,5261036,2022-12-27,10:17:15,45685,1585360.6684932231,837.3537119390453,-1698.022205162095,1.0
1582792,2965200,7088316,5262752,2022-12-27,10:17:20,45690,1585366.7001012352,-216.9365268719203,-2357.763574363198,1.0
1580936,2967028,7088316,5264668,2022-12-27,10:17:25,45695,1585372.7521969406,-5.050577485834751,-4431.7016194546595,1.0
1587092,2960860,7088316,5258512,2022-12-27,10:17:31,45700,1585378.824757393,-1445.3228053128294,3158.498047919944,1.0
1576900,2971036,7088316,5268724,2022-12-27,10:17:36,45705,1585384.917759837,-649.0741992222938,-7835.843560614623,1.0
1578076,2969848,7088316,5267552,2022-12-27,10:17:41,45710,1585391.031181467,-115.24939694335711,-7199.781784523744,1.0
1579072,2968836,7088316,5266540,2022-12-27,10:17:46,45715,1585397.1649995318,-9.518168580842826,-6315.646830950864,1.0
1586280,2961612,7088316,5259348,2022-12-27,10:17:51,45720,1585403.3191914754,1648.89226380617,-772.211455281591,1.0
1585740,2962156,7088316,5259724,2022-12-27,10:17:56,45725,1585409.4937347951,1622.432737452862,-1291.9264722480439,1.0
1583968,2963908,7088316,5261496,2022-12-27,10:18:01,45730,1585415.6886072375,904.4861858905174,-2352.174793128157,1.0
1584428,2963424,7088316,5261116,2022-12-27,10:18:06,45735,1585421.9037867002,2396.3932979746587,-3390.2970846749377,1.0
1582032,2965796,7088316,5263428,2022-12-27,10:18:11,45740,1585428.1392509642,2233.469293198712,-5629.60854416294,1.0
1578812,2969020,7088316,5266648,2022-12-27,10:18:16,45745,1585434.3949780832,1403.9009503075704,-8026.295928390697,1.0
1581848,2965956,7088316,5263604,2022-12-27,10:18:21,45750,1585440.6709462418,1465.1827662018895,-5057.853712443728,1.0
1577504,2970300,7088316,5267952,2022-12-27,10:18:26,45755,1585446.9671337453,-603.4940311616598,-7339.47310258355,1.0
1579032,2968744,7088316,5266420,2022-12-27,10:18:31,45760,1585453.2835186615,-1999.299160761053,-4421.984357900452,1.0
1581572,2966192,7088316,5263844,2022-12-27,10:18:36,45765,1585459.6200790498,1099.6624987440662,-4987.282577793812,1.0
1573912,2973840,7088316,5271500,2022-12-27,10:18:41,45770,1585465.976792837,-1751.6594478274608,-9802.317345009651,1.0
1572500,2975248,7088316,5272916,2022-12-27,10:18:46,45775,1585472.3536378776,-689.7785263517628,-12282.575111525832,1.0
1582840,2964884,7088316,5262504,2022-12-27,10:18:51,45780,1585478.750591989,2803.020553071139,-5441.77114505996,1.0
1575704,2972004,7088316,5269636,2022-12-27,10:18:56,45785,1585485.1676332008,-675.8711067305422,-9105.296526470222,1.0
1578604,2969092,7088316,5266736,2022-12-27,10:19:01,45790,1585491.6047398052,-2124.563752173126,-4763.0409876320045,1.0
1583004,2964676,7088316,5262328,2022-12-27,10:19:06,45795,1585498.0618899323,-329.4787465367583,-2164.5831433956046,1.0
1584952,2962716,7088316,5260388,2022-12-27,10:19:11,45800,1585504.5390619012,1048.3838705286914,-1600.9229324299376,1.0
1581352,2966304,7088316,5264056,2022-12-27,10:19:16,45805,1585511.0362338724,-3476.7605014095157,-682.2757324629929,1.0
1577604,2970036,7088316,5267800,2022-12-27,10:19:21,45810,1585517.553383968,-2937.737963525258,-4975.8154204427265,1.0
1582624,2965004,7088316,5262744,2022-12-27,10:19:26,45815,1585524.090490472,29.034993060546142,-2929.125483532669,1.0
1576984,2970628,7088316,5268380,2022-12-27,10:19:31,45820,1585530.6475317487,-66.14868624765579,-8480.498845501104,1.0
1584556,2963044,7088316,5260744,2022-12-27,10:19:36,45825,1585537.2244863189,1227.560068405046,-2208.784554723883,1.0
1589356,2958224,7088316,5255944,2022-12-27,10:19:41,45830,1585543.8213329213,2348.2219149662774,1463.9567521123681,1.0
1578724,2968844,7088316,5266564,2022-12-27,10:19:46,45835,1585550.4380504556,-3998.851981679067,-2827.586068776669,1.0
1577232,2970320,7088316,5268068,2022-12-27,10:19:51,45840,1585557.074618028,-2994.983747718162,-5330.090870309854,1.0
1572756,2974784,7088316,5272544,2022-12-27,10:19:56,45845,1585563.7310146536,-3709.8876147354054,-9097.843399918173,1.0
1575396,2972136,7088316,5269904,2022-12-27,10:20:01,45850,1585570.4072195562,-2631.12654456302,-7543.2806749930605,1.0
1569844,2977672,7088316,5275464,2022-12-27,10:20:07,45855,1585577.1032122178,-5074.347580036376,-10658.755632181419,1.0
1577524,2969888,7088316,5267776,2022-12-27,10:20:12,45860,1585583.8189721997,-2134.8270144778717,-5924.991957721766,1.0
1580056,2967436,7088316,5265252,2022-12-27,10:20:17,45865,1585590.5544789357,-732.9061858198866,-4801.648293115664,1.0
1577820,2969656,7088316,5267488,2022-12-27,10:20:22,45870,1585597.309711993,-2947.8212433825074,-4829.488468610449,1.0
