Mem_used,Mem_free,Mem_total,Mem_Disp,Date,Time,Elapsed_time,trend,seasonal,residual,Aging_Label
1520984,3464032,7088316,5331164,2022-12-25,03:56:55,25540,1528847.295520509,-532.1585083230312,-7331.137012185762,1.0
1519372,3465632,7088316,5332776,2022-12-25,03:57:00,25545,1528850.657396108,-375.7615309418303,-9102.895865166094,1.0
1521888,3463100,7088316,5330260,2022-12-25,03:57:05,25550,1528854.0212815457,-917.9466744723786,-6048.074607073329,1.0
1521912,3463064,7088316,5330236,2022-12-25,03:57:10,25555,1528857.3871957334,-930.175560296228,-6015.2116354370955,1.0
1521256,3463704,7088316,5330892,2022-12-25,03:57:15,25560,1528860.755157845,-1208.8080345708927,-6395.947123274207,1.0
1522252,3462700,7088316,5329896,2022-12-25,03:57:20,25565,1528864.1251874273,132.54890465720212,-6744.674092084402,1.0
1521976,3462956,7088316,5330172,2022-12-25,03:57:25,25570,1528867.497304322,-331.8787939351893,-6559.618510386674,1.0
1523744,3461172,7088316,5328404,2022-12-25,03:57:30,25575,1528870.8715286227,170.57549922503648,-5297.4470278476365,1.0
1522456,3462448,7088316,5329692,2022-12-25,03:57:35,25580,1528874.2478809082,619.8739076548125,-7038.121788562974,1.0
1522552,3462340,7088316,5329596,2022-12-25,03:57:40,25585,1528877.6263819905,-158.51032240634714,-6167.116059584077,1.0
1523732,3461144,7088316,5328416,2022-12-25,03:57:45,25590,1528881.0070529731,-203.27788314507308,-4945.729169828119,1.0
1520476,3464384,7088316,5331676,2022-12-25,03:57:50,25595,1528884.38991535,-1173.4230206983211,-7234.96689465153,1.0
1523776,3461072,7088316,5328468,2022-12-25,03:57:55,25600,1528887.7749908434,574.3139828493161,-5686.088973692618,1.0
1520440,3464392,7088316,5331804,2022-12-25,03:58:00,25605,1528891.1623013457,358.6364875036095,-8809.798788849264,1.0
1520652,3464164,7088316,5331592,2022-12-25,03:58:05,25610,1528894.5518691645,-770.0020556159225,-7472.549813548569,1.0
1520836,3463972,7088316,5331408,2022-12-25,03:58:10,25615,1528897.943716836,-1210.5913999797208,-6851.352316856151,1.0
1523344,3461448,7088316,5328900,2022-12-25,03:58:15,25620,1528901.3378672556,323.9628693316499,-5881.300736587262,1.0
1523968,3460812,7088316,5328276,2022-12-25,03:58:20,25625,1528904.7343436438,-116.50581340052165,-4820.228530243272,1.0
1522984,3461776,7088316,5329256,2022-12-25,03:58:25,25630,1528908.133169524,-78.40470364482329,-5845.728465879103,1.0
1521788,3462960,7088316,5330452,2022-12-25,03:58:30,25635,1528911.5343685278,-582.877975822763,-6540.656392705161,1.0
1522196,3462520,7088316,5330036,2022-12-25,03:58:35,25640,1528914.9379647044,552.1196110661158,-7271.057575770421,1.0
1522160,3462544,7088316,5330072,2022-12-25,03:58:40,25645,1528918.343982188,-208.68142203254595,-6549.662560155382,1.0
1523028,3461660,7088316,5329204,2022-12-25,03:58:45,25650,1528921.7524454952,204.2136427811752,-6097.9660882763565,1.0
1522248,3462428,7088316,5329988,2022-12-25,03:58:50,25655,1528925.163379386,-67.03027987205203,-6610.13309951406,1.0
1523500,3461164,7088316,5328736,2022-12-25,03:58:55,25660,1528928.5768088656,104.86204795196139,-5533.438856817549,1.0
1522012,3462636,7088316,5330224,2022-12-25,03:59:00,25665,1528931.9927591865,-780.7709438857429,-6139.221815300873,1.0
1520836,3463788,7088316,5331396,2022-12-25,03:59:05,25670,1528935.4112557932,-1243.9964242243495,-6855.41483156872,1.0
1522692,3461916,7088316,5329540,2022-12-25,03:59:11,25675,1528938.832324295,-895.542160359201,-5351.290163935861,1.0
1522288,3462308,7088316,5329944,2022-12-25,03:59:16,25680,1528942.2559906212,-288.4348124937876,-6365.821178127313,1.0
1522032,3462548,7088316,5330204,2022-12-25,03:59:21,25685,1528945.682280875,-98.57128731930067,-6815.110993555747,1.0
1523684,3460884,7088316,5328552,2022-12-25,03:59:26,25690,1528949.1112214772,-561.9856701370844,-4703.12555134017,1.0
1521052,3463504,7088316,5331184,2022-12-25,03:59:31,25695,1528952.542839134,-232.0504560930591,-7668.492383040953,1.0
1523408,3461132,7088316,5328816,2022-12-25,03:59:36,25700,1528955.9771607907,3.107377633836535,-5551.08453842462,1.0
1522220,3462308,7088316,5330004,2022-12-25,03:59:41,25705,1528959.4142137447,-1190.0347963139013,-5549.379417430842,1.0
1522428,3462084,7088316,5329808,2022-12-25,03:59:46,25710,1528962.8540255213,-1086.3972393852728,-5448.456786136143,1.0
1524492,3460008,7088316,5327744,2022-12-25,03:59:51,25715,1528966.2966239254,248.40167013525235,-4722.69829406077,1.0
1522232,3462248,7088316,5330004,2022-12-25,03:59:56,25720,1528969.7420370183,-652.1280053945266,-6085.614031623816,1.0
1522224,3462236,7088316,5330012,2022-12-25,04:00:01,25725,1528973.190293098,-1087.3129285722976,-5661.877364525804,1.0
1522220,3462228,7088316,5330016,2022-12-25,04:00:06,25730,1528976.6414209497,-797.7073670055333,-5958.934053944191,1.0
1524480,3459952,7088316,5327752,2022-12-25,04:00:11,25735,1528980.0954493177,-699.8571861543287,-3800.2382631634828,1.0
1523204,3461216,7088316,5329028,2022-12-25,04:00:16,25740,1528983.552407272,287.1907929661742,-6066.743200238096,1.0
1523108,3461292,7088316,5329124,2022-12-25,04:00:21,25745,1528987.0123240633,456.1924128552363,-6335.204736918677,1.0
1524792,3459600,7088316,5327440,2022-12-25,04:00:26,25750,1528990.4752290947,792.584390576197,-4991.059619670967,1.0
1525260,3459116,7088316,5326920,2022-12-25,04:00:31,25755,1528993.9411520194,425.3503045939715,-4159.291456613457,1.0
1524880,3459484,7088316,5327352,2022-12-25,04:00:36,25760,1528997.4101228078,787.9815447696881,-4905.391667577438,1.0
1525036,3459244,7088316,5327196,2022-12-25,04:00:41,25765,1529000.8821714672,1810.256694663754,-5775.138866130961,1.0
1524984,3459352,7088316,5327248,2022-12-25,04:00:46,25770,1529004.3573282287,1844.3922762392813,-5864.749604468001,1.0
1528264,3456056,7088316,5323968,2022-12-25,04:00:51,25775,1529007.8356234117,2743.4708857862774,-3487.3065091979224,1.0
1529168,3455144,7088316,5323064,2022-12-25,04:00:56,25780,1529011.3170875153,1872.4731837396687,-1715.7902712549549,1.0
1524572,3459724,7088316,5327656,2022-12-25,04:01:01,25785,1529014.8017511112,920.2292316699244,-5363.030982781202,1.0
1523400,3460884,7088316,5328832,2022-12-25,04:01:06,25790,1529018.2896449675,1001.4726692494992,-6619.762314216932,1.0
1525628,3458644,7088316,5326608,2022-12-25,04:01:11,25795,1529021.7808000706,1665.0099848139014,-5058.790784884477,1.0
1524968,3459288,7088316,5327264,2022-12-25,04:01:16,25800,1529025.275247656,294.9599067899646,-4352.235154445982,1.0
1526720,3457524,7088316,5325516,2022-12-25,04:01:21,25805,1529028.7730193015,918.5967365526798,-3227.3697558541317,1.0
1525728,3458500,7088316,5326508,2022-12-25,04:01:27,25810,1529032.2741469087,692.0344177173133,-3996.3085646259133,1.0
1527120,3457096,7088316,5325116,2022-12-25,04:01:32,25815,1529035.7786623854,1264.054348264403,-3179.833010649774,1.0
1524456,3459740,7088316,5327924,2022-12-25,04:01:37,25820,1529039.2865978794,320.283403316928,-4903.570001196349,1.0
1523572,3460612,7088316,5328572,2022-12-25,04:01:42,25825,1529042.7979855714,-10.758481198082315,-5460.039504373446,1.0
1525644,3458524,7088316,5326496,2022-12-25,04:01:47,25830,1529046.3128577573,1124.0535932097,-4526.366450967034,1.0
1524160,3460000,7088316,5327984,2022-12-25,04:01:52,25835,1529049.8312468773,256.5976648757933,-5146.428911753232,1.0
1522184,3461964,7088316,5329964,2022-12-25,04:01:57,25840,1529053.3531855205,782.3481135972281,-7651.701299117645,1.0
1523676,3460456,7088316,5328468,2022-12-25,04:02:02,25845,1529056.8787064403,557.9845763524905,-5938.863282792736,1.0
1524740,3459312,7088316,5327404,2022-12-25,04:02:07,25850,1529060.4078425604,1809.2817260316035,-6129.689568592003,1.0
1526868,3457360,7088316,5325272,2022-12-25,04:02:12,25855,1529063.9406269472,2669.5285965921234,-4865.469223539345,1.0
1523960,3460128,7088316,5328184,2022-12-25,04:02:17,25860,1529067.4770929816,994.7098297419441,-6102.186922723427,1.0
1524664,3459412,7088316,5327492,2022-12-25,04:02:22,25865,1529071.0172740263,1120.1622180329423,-5527.179492059164,1.0
1525636,3458428,7088316,5326516,2022-12-25,04:02:27,25870,1529074.561203511,1965.797291836183,-5404.358495347202,1.0
1525600,3458448,7088316,5326552,2022-12-25,04:02:32,25875,1529078.1089150645,1513.2032986890765,-4991.312213753583,1.0
1523756,3460152,7088316,5328396,2022-12-25,04:02:37,25880,1529081.6604425334,969.4559191776078,-6295.116361710941,1.0
1522808,3461216,7088316,5329344,2022-12-25,04:02:42,25885,1529085.2158198638,519.9836994232513,-6797.199519287096,1.0
1522740,3461268,7088316,5329412,2022-12-25,04:02:47,25890,1529088.775081218,1738.9510832489116,-8087.726164466934,1.0
1523372,3460624,7088316,5328780,2022-12-25,04:02:52,25895,1529092.338260911,1380.6145891256874,-7100.952850036556,1.0
1522876,3461104,7088316,5329276,2022-12-25,04:02:57,25900,1529095.9053934275,341.17101523874305,-6561.076408666326,1.0
1524572,3459396,7088316,5327580,2022-12-25,04:03:02,25905,1529099.4765133958,1030.0512996840796,-5557.527813079767,1.0
1524020,3459936,7088316,5328132,2022-12-25,04:03:07,25910,1529103.0516555465,-265.6010759427738,-4817.450579603668,1.0
1525392,3458548,7088316,5326760,2022-12-25,04:03:12,25915,1529106.6308548274,807.6095834909504,-4522.240438318346,1.0
1524408,3459516,7088316,5327744,2022-12-25,04:03:17,25920,1529110.2141461268,443.2383242017837,-5145.452470328659,1.0
1524124,3459788,7088316,5328028,2022-12-25,04:03:22,25925,1529113.8015645514,1102.587307689507,-6092.388872240903,1.0
1527480,3456416,7088316,5324672,2022-12-25,04:03:27,25930,1529117.393145225,1145.8549070492015,-2783.24805227411,1.0
1525876,3458004,7088316,5326276,2022-12-25,04:03:32,25935,1529120.9889233464,996.8783149221276,-4241.867238268489,1.0
1527000,3456868,7088316,5325156,2022-12-25,04:03:37,25940,1529124.5889340385,1151.2689715624967,-3275.8579056009185,1.0
1526916,3456936,7088316,5325240,2022-12-25,04:03:42,25945,1529128.1932124426,2020.382515045385,-4232.575727487914,1.0
1525452,3458388,7088316,5326704,2022-12-25,04:03:47,25950,1529131.8017936337,778.2658733459104,-4458.067666979739,1.0
1524608,3459216,7088316,5327544,2022-12-25,04:03:52,25955,1529135.4147127776,-318.96240222582793,-4208.452310551656,1.0
1524572,3459240,7088316,5327580,2022-12-25,04:03:58,25960,1529139.0320051913,-489.06948388291846,-4077.9625213083345,1.0
1524396,3459392,7088316,5327748,2022-12-25,04:04:03,25965,1529142.6537063734,726.5782554469754,-5473.231961820275,1.0
1524884,3458904,7088316,5327252,2022-12-25,04:04:08,25970,1529146.2798517481,-459.2432148243404,-3803.0366369239055,1.0
1526652,3457120,7088316,5325480,2022-12-25,04:04:13,25975,1529149.9104766573,682.562118947764,-3180.472595605068,1.0
1524452,3459308,7088316,5327680,2022-12-25,04:04:18,25980,1529153.545616453,-1765.400999182353,-2936.1446172706783,1.0
1525596,3458148,7088316,5326536,2022-12-25,04:04:23,25985,1529157.1853064878,-694.6457778563336,-2866.539528631605,1.0
1525976,3457752,7088316,5326156,2022-12-25,04:04:28,25990,1529160.8295821743,-742.6029494367333,-2442.2266327375546,1.0
1526500,3457216,7088316,5325632,2022-12-25,04:04:33,25995,1529164.4784787581,-1769.8288280696327,-894.649650688516,1.0
1528508,3455192,7088316,5323624,2022-12-25,04:04:38,26000,1529168.1320315737,-1713.9368954571005,1053.8048638834152,1.0
1529156,3454532,7088316,5322976,2022-12-25,04:04:43,26005,1529171.7902761041,-530.9851653828406,515.1948892786168,1.0
1527776,3455900,7088316,5324356,2022-12-25,04:04:48,26010,1529175.4532475537,112.66397063054897,-1512.1172181842849,1.0
1526508,3457152,7088316,5325624,2022-12-25,04:04:53,26015,1529179.12098133,-574.2230298404118,-2096.8979514895473,1.0
1526640,3456992,7088316,5325484,2022-12-25,04:04:58,26020,1529182.7935127597,-857.2629748294677,-1685.5305379303172,1.0
1526212,3457392,7088316,5325912,2022-12-25,04:05:03,26025,1529186.4708770453,-1300.641079398463,-1673.8297976467293,1.0
1527468,3456124,7088316,5324656,2022-12-25,04:05:08,26030,1529190.1531094336,388.0227848623582,-2110.1758942960296,1.0
1527400,3456172,7088316,5324724,2022-12-25,04:05:13,26035,1529193.8402449714,-717.9964132642634,-1075.8438317072578,1.0
1526152,3457408,7088316,5325968,2022-12-25,04:05:18,26040,1529197.532318778,-996.6730450651456,-2048.8592737128492,1.0
1526812,3456732,7088316,5325376,2022-12-25,04:05:23,26045,1529201.229365813,56.45132188725378,-2445.6806877003983,1.0
1527388,3456144,7088316,5324804,2022-12-25,04:05:28,26050,1529204.931421044,-1203.739895000377,-613.1915260436945,1.0
1526212,3457276,7088316,5325980,2022-12-25,04:05:33,26055,1529208.6385193074,-566.2394034954831,-2430.3991158118006,1.0
1527680,3455796,7088316,5324512,2022-12-25,04:05:38,26060,1529212.3506955134,-397.1387400709418,-1135.211955442559,1.0
1526680,3456784,7088316,5325516,2022-12-25,04:05:43,26065,1529216.0679844825,-975.069111357326,-1560.998873125296,1.0
1525592,3457856,7088316,5326604,2022-12-25,04:05:48,26070,1529219.790420936,-1667.0909977401022,-1960.6994231957942,1.0
1526812,3456624,7088316,5325384,2022-12-25,04:05:53,26075,1529223.5180397904,-1322.739636461752,-1088.7784033287317,1.0
1527304,3456116,7088316,5324896,2022-12-25,04:05:58,26080,1529227.2508756781,-1124.0230668600698,-799.2278088179883,1.0
1529136,3454276,7088316,5323068,2022-12-25,04:06:03,26085,1529230.9889633078,88.54370622289605,-183.5326695307158,1.0
1528972,3454420,7088316,5323228,2022-12-25,04:06:08,26090,1529234.7323373032,159.89022443026542,-422.62256173347123,1.0
1529088,3454292,7088316,5323116,2022-12-25,04:06:13,26095,1529238.4810322209,-309.21606427252266,158.73503205156885,1.0
1529748,3453620,7088316,5322528,2022-12-25,04:06:19,26100,1529242.2350825628,-501.76696395347017,1007.5318813906051,1.0
1531116,3452236,7088316,5321164,2022-12-25,04:06:24,26105,1529245.994522829,49.80117461985941,1820.204302550992,1.0
1530552,3452788,7088316,5321728,2022-12-25,04:06:29,26110,1529249.7593873749,-613.6528263205895,1915.8934389457572,1.0
1530072,3453252,7088316,5322204,2022-12-25,04:06:34,26115,1529253.5297104218,-295.1535049800188,1113.6237945582252,1.0
1529400,3453872,7088316,5322804,2022-12-25,04:06:39,26120,1529257.3055262633,-6.2870089219536425,148.98148265853524,1.0
1528280,3454976,7088316,5323924,2022-12-25,04:06:44,26125,1529261.0868691087,-255.26446209465007,-725.8224070139695,1.0
1529868,3453372,7088316,5322396,2022-12-25,04:06:49,26130,1529264.8737732398,-663.3178629201908,1266.4440896804444,1.0
1529264,3453960,7088316,5323076,2022-12-25,04:06:54,26135,1529268.666272783,-77.62462436838405,72.95835158531554,1.0
1527388,3455824,7088316,5324884,2022-12-25,04:06:59,26140,1529272.4644017494,-118.06555690373999,-1766.398844845593,1.0
1529268,3453932,7088316,5323004,2022-12-25,04:07:04,26145,1529276.2681941837,-494.5059794224913,486.23778523877263,1.0
1530836,3452348,7088316,5321436,2022-12-25,04:07:09,26150,1529280.0776838565,-144.61393290402935,1700.536249047611,1.0
1529468,3453704,7088316,5322804,2022-12-25,04:07:14,26155,1529283.892904394,264.41508108001403,-80.30798547412269,1.0
1527692,3455464,7088316,5324504,2022-12-25,04:07:19,26160,1529287.7138892524,597.9992174967911,-2193.7131067491136,1.0
1528616,3454528,7088316,5323580,2022-12-25,04:07:24,26165,1529291.5406718282,-190.89300630396957,-484.64766552415676,1.0
1531252,3451876,7088316,5320944,2022-12-25,04:07:29,26170,1529295.3732854326,907.9754345546695,1048.6512800126802,1.0
1527756,3455356,7088316,5324440,2022-12-25,04:07:34,26175,1529299.2117632602,1782.9952270178235,-3326.206990278093,1.0
1530604,3452496,7088316,5321588,2022-12-25,04:07:39,26180,1529303.0561384489,1466.8848627159962,-165.94100116495974,1.0
1529668,3453420,7088316,5322528,2022-12-25,04:07:44,26185,1529306.9064440043,2798.5822547018743,-2437.488698706031,1.0
1531620,3451456,7088316,5320576,2022-12-25,04:07:49,26190,1529310.7627128658,4088.2444894604455,-1779.00720232632,1.0
1532916,3450144,7088316,5319280,2022-12-25,04:07:54,26195,1529314.6249780525,3325.8443288911476,275.5306930562947,1.0
1532052,3450996,7088316,5320144,2022-12-25,04:07:59,26200,1529318.493272535,2767.6713991709107,-34.16467170603573,1.0
1531768,3451264,7088316,5320440,2022-12-25,04:08:04,26205,1529322.3676292405,2998.696901265172,-553.0645305055659,1.0
1531020,3452000,7088316,5321176,2022-12-25,04:08:09,26210,1529326.2480811083,2910.7934992503806,-1217.041580358753,1.0
1531232,3451772,7088316,5320960,2022-12-25,04:08:14,26215,1529330.1346610321,2628.480480927017,-726.6151419591624,1.0
1532832,3450160,7088316,5319356,2022-12-25,04:08:19,26220,1529334.0274018913,3134.4216354243244,363.5509626844432,1.0
1531436,3451536,7088316,5320752,2022-12-25,04:08:24,26225,1529337.9263367201,2313.756675579593,-215.6830122997053,1.0
1532684,3450276,7088316,5319504,2022-12-25,04:08:29,26230,1529341.8314985523,2366.069904523079,976.0985969246831,1.0
1535312,3447636,7088316,5316876,2022-12-25,04:08:34,26235,1529345.742920268,2566.230674907562,3400.0264048243407,1.0
1535232,3447700,7088316,5316956,2022-12-25,04:08:39,26240,1529349.66063482,3190.3573583585066,2691.9820068215486,1.0
1535764,3447156,7088316,5316424,2022-12-25,04:08:45,26245,1529353.5846750394,2029.1633988782462,4381.251926082419,1.0
1533644,3449260,7088316,5318680,2022-12-25,04:08:50,26250,1529357.5150737837,2060.3806933317137,2226.104232884478,1.0
1535916,3446976,7088316,5316484,2022-12-25,04:08:55,26255,1529361.4518637944,3643.1498588413465,2911.3982773642056,1.0
1534716,3448160,7088316,5317560,2022-12-25,04:09:00,26260,1529365.395077969,2155.454451507182,3195.150470523862,1.0
1533992,3448864,7088316,5318284,2022-12-25,04:09:05,26265,1529369.344749198,1487.988484983723,3134.6667658181395,1.0
1531428,3451412,7088316,5320844,2022-12-25,04:09:10,26270,1529373.3009103243,1439.1037559509411,615.5953337247483,1.0
1533624,3449204,7088316,5318652,2022-12-25,04:09:15,26275,1529377.2635941473,1768.0420002034796,2478.694405649323,1.0
1535036,3447780,7088316,5317240,2022-12-25,04:09:20,26280,1529381.2328333943,1861.498690072916,3793.268476532772,1.0
1533028,3449772,7088316,5319236,2022-12-25,04:09:25,26285,1529385.2086607355,225.82929815283177,3416.962041111663,1.0
1534112,3448688,7088316,5318096,2022-12-25,04:09:30,26290,1529389.191108677,-403.7990682080132,5126.607959531015,1.0
1534096,3448688,7088316,5318112,2022-12-25,04:09:35,26295,1529393.1802095405,-496.55988488300466,5199.3796753424685,1.0
1538096,3444676,7088316,5314112,2022-12-25,04:09:40,26300,1529397.1759955348,933.2843462240163,7765.539658241207,1.0
1535516,3447240,7088316,5316688,2022-12-25,04:09:45,26305,1529401.178498575,-236.50349498696679,6351.324996412033,1.0
1536432,3446312,7088316,5315776,2022-12-25,04:09:50,26310,1529405.1877503644,1378.725121918452,5648.087127717212,1.0
1532764,3449964,7088316,5319444,2022-12-25,04:09:55,26315,1529409.203782281,-150.03132442838015,3504.8275421473663,1.0
1531508,3451204,7088316,5320696,2022-12-25,04:10:00,26320,1529413.2266256742,-618.6054496196048,2713.3788239455316,1.0
1532084,3450608,7088316,5320084,2022-12-25,04:10:05,26325,1529417.2563115573,-680.3555792593304,3347.099267702084,1.0
1534188,3448488,7088316,5317980,2022-12-25,04:10:10,26330,1529421.29287052,827.6592331363034,3939.047896343749,1.0
1531120,3451540,7088316,5321032,2022-12-25,04:10:15,26335,1529425.3363328967,-748.5075544575686,2443.1712215607986,1.0
1530456,3452188,7088316,5321696,2022-12-25,04:10:20,26340,1529429.3867286416,-1947.477348759078,2974.090620117495,1.0
1529640,3452992,7088316,5322496,2022-12-25,04:10:25,26345,1529433.4440874367,-1778.2940325606164,1984.849945124006,1.0
1532876,3449744,7088316,5319256,2022-12-25,04:10:30,26350,1529437.5084386882,-2837.620936368961,6276.1124976808205,1.0
1531440,3451160,7088316,5320688,2022-12-25,04:10:35,26355,1529441.5798116117,-2054.0008999871307,4052.421088375384,1.0
1530840,3451744,7088316,5321348,2022-12-25,04:10:40,26360,1529445.6582351406,-1101.6349254776646,2495.976690337062,1.0
1531136,3451440,7088316,5321056,2022-12-25,04:10:45,26365,1529449.7437379954,-610.9156330892922,2297.171895093983,1.0
1534552,3448008,7088316,5317572,2022-12-25,04:10:50,26370,1529453.8363486533,180.09741314343594,4918.066238203319,1.0
1531996,3450548,7088316,5320128,2022-12-25,04:10:55,26375,1529457.9360954452,-40.043123780663784,2578.1070283355657,1.0
1533504,3449028,7088316,5318608,2022-12-25,04:11:00,26380,1529462.0430062255,-703.9653315048462,4745.922325279331,1.0
1531156,3451360,7088316,5320968,2022-12-25,04:11:06,26385,1529466.1571088417,-374.7731630246805,2064.616054182872,1.0
1532344,3450160,7088316,5319776,2022-12-25,04:11:11,26390,1529470.278430863,-229.76011812294425,3103.4816872598603,1.0
1531660,3450828,7088316,5320464,2022-12-25,04:11:16,26395,1529474.406999542,1.6889289139513752,2183.904071544064,1.0
1531572,3450904,7088316,5320540,2022-12-25,04:11:21,26400,1529478.5428419015,-90.28206449977787,2183.739222598262,1.0
1532064,3450396,7088316,5320048,2022-12-25,04:11:26,26405,1529482.6859846704,-127.19135847410458,2708.505373803666,1.0
1534392,3448056,7088316,5317724,2022-12-25,04:11:31,26410,1529486.8364542923,-744.6187421409459,5649.782287848648,1.0
1534348,3448088,7088316,5317768,2022-12-25,04:11:36,26415,1529490.9942769734,-954.7919704436654,5811.79769347026,1.0
1535612,3446808,7088316,5316504,2022-12-25,04:11:41,26420,1529495.1594787543,519.8274846810784,5597.013036564691,1.0
1533976,3448416,7088316,5318188,2022-12-25,04:11:46,26425,1529499.332085348,153.84383767789464,4322.824076974066,1.0
1535700,3446676,7088316,5316476,2022-12-25,04:11:51,26430,1529503.5121224227,-624.9958148931504,6821.483692470472,1.0
1533748,3448616,7088316,5318428,2022-12-25,04:11:56,26435,1529507.6996154608,-240.64347062288525,4480.9438551620115,1.0
1532836,3449512,7088316,5319340,2022-12-25,04:12:01,26440,1529511.8945896951,-1568.7078598706037,4892.813270175364,1.0
1529488,3452848,7088316,5322692,2022-12-25,04:12:06,26445,1529516.09707033,-2735.205718513917,2707.1086481837556,1.0
1531016,3451304,7088316,5321160,2022-12-25,04:12:11,26450,1529520.3070823138,-1587.5632028652083,3083.2561205513775,1.0
1530652,3451652,7088316,5321528,2022-12-25,04:12:16,26455,1529524.5246505751,-1751.0259082503435,2878.5012576752342,1.0
1529420,3452872,7088316,5322748,2022-12-25,04:12:21,26460,1529528.7498000178,-1769.4144303202202,1660.6646303024609,1.0
1527952,3454324,7088316,5324224,2022-12-25,04:12:26,26465,1529532.9825551882,-2957.9503537385763,1376.9677985503804,1.0
1528360,3453900,7088316,5323804,2022-12-25,04:12:31,26470,1529537.2229407546,-2004.1451410784753,826.922200323781,1.0
1528764,3453480,7088316,5323408,2022-12-25,04:12:36,26475,1529541.4709812836,-1987.4898910662348,1210.018909782637,1.0
1530560,3451672,7088316,5321612,2022-12-25,04:12:41,26480,1529545.7267011895,-948.803492649546,1963.0767914599273,1.0
1528748,3453468,7088316,5323424,2022-12-25,04:12:46,26485,1529549.9901246908,-2406.9058558429274,1604.915731152054,1.0
1529108,3453096,7088316,5323064,2022-12-25,04:12:51,26490,1529554.2612760707,-767.2612096712323,320.9999336004257,1.0
1527296,3454892,7088316,5324876,2022-12-25,04:12:56,26495,1529558.5401793695,-1631.5421474741727,-630.9980318953749,1.0
1527212,3454964,7088316,5324960,2022-12-25,04:13:01,26500,1529562.8268586297,-2783.817890022219,432.99103139247745,1.0
1528704,3453460,7088316,5323468,2022-12-25,04:13:06,26505,1529567.121337756,-1142.2076339796795,279.08629622356966,1.0
1528468,3453680,7088316,5323804,2022-12-25,04:13:11,26510,1529571.423640534,-616.5925120173541,-486.8311285167001,1.0
1528544,3453592,7088316,5323660,2022-12-25,04:13:16,26515,1529575.7337906559,-119.38460365049478,-912.3491870053113,1.0
1531256,3450864,7088316,5320956,2022-12-25,04:13:21,26520,1529580.0518117498,-575.9561214493605,2251.9043096995447,1.0
1529904,3452204,7088316,5322308,2022-12-25,04:13:26,26525,1529584.3777273798,-516.746598118874,836.3688707391266,1.0
1530356,3451736,7088316,5321852,2022-12-25,04:13:32,26530,1529588.7115611355,-117.28861845198576,884.5770573164336,1.0
1528100,3453980,7088316,5324108,2022-12-25,04:13:37,26535,1529593.0533366671,-672.7024147350223,-820.3509219321422,1.0
1527252,3454812,7088316,5324976,2022-12-25,04:13:42,26540,1529597.4030777342,-689.530680716496,-1655.8723970176652,1.0
1527232,3454832,7088316,5325000,2022-12-25,04:13:47,26545,1529601.7608082977,-536.3792729468951,-1833.3815353508107,1.0
1527348,3454704,7088316,5324884,2022-12-25,04:13:52,26550,1529606.1265523005,-1133.455290818601,-1124.6712614819407,1.0
1527344,3454692,7088316,5324948,2022-12-25,04:13:57,26555,1529610.5003338605,-638.6821116376934,-1627.8182222228497,1.0
1527572,3454456,7088316,5324728,2022-12-25,04:14:02,26560,1529614.8821770248,-1542.7058819936346,-500.17629503132775,1.0
1525888,3456108,7088316,5326412,2022-12-25,04:14:07,26565,1529619.2721059101,-2222.187364912738,-1509.084740997292,1.0
1526648,3455336,7088316,5325724,2022-12-25,04:14:12,26570,1529623.6701445342,-2103.924939580747,-871.7452049534768,1.0
1531120,3450848,7088316,5321252,2022-12-25,04:14:17,26575,1529628.0763168074,-495.61019190456807,1987.533875097055,1.0
1528792,3453160,7088316,5323576,2022-12-25,04:14:22,26580,1529632.4906464336,-367.42224297520534,-473.0684034584556,1.0
1528140,3453796,7088316,5324228,2022-12-25,04:14:27,26585,1529636.9131571196,-1119.7445812987305,-377.16857582097873,1.0
1528488,3453436,7088316,5323876,2022-12-25,04:14:32,26590,1529641.3438723418,-1955.1468579327902,801.8029855908826,1.0
1526356,3455556,7088316,5326008,2022-12-25,04:14:37,26595,1529645.782815253,-2401.573426725719,-888.2093885270879,1.0
1526500,3455392,7088316,5325864,2022-12-25,04:14:42,26600,1529650.2300088732,-2466.58919785212,-683.6408110209741,1.0
1529188,3452696,7088316,5323108,2022-12-25,04:14:47,26605,1529654.6854759203,-2328.9872990899676,1862.3018231696915,1.0
1528608,3453260,7088316,5323688,2022-12-25,04:14:52,26610,1529659.149238811,-1283.6241085366266,232.47486972552724,1.0
1523876,3457980,7088316,5328428,2022-12-25,04:14:57,26615,1529663.6213196334,-2911.2021087774947,-2876.419210855849,1.0
1525596,3456104,7088316,5326696,2022-12-25,04:15:02,26620,1529668.101740203,-1793.795450994192,-2278.30628920882,1.0
1525332,3456372,7088316,5326972,2022-12-25,04:15:07,26625,1529672.590521888,-1484.5187368338252,-2856.0717850541696,1.0
1526904,3454780,7088316,5325400,2022-12-25,04:15:12,26630,1529677.0876859871,-1750.0456536150607,-1023.0420323719736,1.0
1525772,3455900,7088316,5326524,2022-12-25,04:15:17,26635,1529681.5932532928,-3590.1249692189435,-319.46828407398425,1.0
1525308,3456352,7088316,5326988,2022-12-25,04:15:22,26640,1529686.107244386,-2188.3605126185876,-2189.746731767431,1.0
1526040,3455612,7088316,5326256,2022-12-25,04:15:27,26645,1529690.6296795509,-3780.85225440937,130.22257485846058,1.0
1526980,3454652,7088316,5325316,2022-12-25,04:15:32,26650,1529695.1605787664,-2618.289111013306,-96.87146775308065,1.0
